tract_fips,location_name,county_name,no_insurance_pct,high_bp_prevalence,heart_disease_prevalence,annual_checkup_pct,smoking_prevalence,diabetes_prevalence,obesity_prevalence,stroke_prevalence,CensusTract,State,County,Urban,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,lapophalf,lapop1,lapop10,lalowihalf,lalowi1,lalowi10,health_risk_score,health_risk_category,is_food_desert,combined_risk
06067009403,6067009403,Sacramento,8.5,33.3,7.2,70.6,13.5,11.7,35.4,3.7,6067009403.0,California,Sacramento County,0.0,0.0,0.0,0.0,1940.27144626624,1767.30553684363,,483.800043526101,440.671586150764,,19.22,High Risk,False,High Risk: Disease Only
06067009404,6067009404,Sacramento,5.7,31.7,6.6,72.5,10.6,10.7,33.2,3.3,6067009404.0,California,Sacramento County,0.0,0.0,0.0,0.0,5921.00003364977,5921.00003364977,0.481367632746696,858.839832417209,858.839832417209,0.0851157754659653,17.580000000000002,High Risk,False,High Risk: Disease Only
06067009406,6067009406,Sacramento,8.0,32.6,7.3,70.9,13.3,11.8,35.5,3.8,6067009406.0,California,Sacramento County,0.0,0.0,0.0,0.0,2390.00001618156,2390.00001618156,0.771600626409054,595.472086873829,595.472086873829,0.248750102706254,19.04,High Risk,False,High Risk: Disease Only
06067009408,6067009408,Sacramento,9.6,30.5,6.9,70.0,13.8,12.3,36.5,3.7,6067009408.0,California,Sacramento County,0.0,0.0,0.0,0.0,1761.05202078011,1609.58184077353,,415.262504323252,379.545282159711,,19.16,High Risk,False,High Risk: Disease Only
06067009409,6067009409,Sacramento,8.0,26.6,5.0,69.2,9.9,9.7,35.0,2.7,,,,1.0,0.0,,,,,,,,,16.860000000000003,High Risk,False,High Risk: Disease Only
06067009410,6067009410,Sacramento,9.1,26.9,5.3,68.0,12.0,9.9,34.5,2.8,,,,1.0,0.0,,,,,,,,,17.139999999999997,High Risk,False,High Risk: Disease Only
06067009501,6067009501,Sacramento,14.6,32.2,7.1,68.6,13.3,12.5,37.0,3.8,6067009501.0,California,Sacramento County,1.0,1.0,1.0,1.0,2655.99843993621,863.21898947867,,1275.84178557645,439.864532915195,,20.68,Critical Risk,True,High Risk: Desert + Disease
06067009502,6067009502,Sacramento,10.9,31.0,6.7,68.5,15.0,12.0,37.1,3.6,6067009502.0,California,Sacramento County,1.0,0.0,0.0,0.0,6630.13439391306,2649.75048260856,,1426.69469341949,493.109874598595,,19.54,High Risk,False,High Risk: Disease Only
06067009503,6067009503,Sacramento,17.0,33.5,7.8,69.5,14.4,13.7,39.1,4.3,6067009503.0,California,Sacramento County,1.0,0.0,1.0,0.0,1623.10618429072,304.897738780826,,720.415593900951,164.113823760301,,22.22,Critical Risk,False,High Risk: Disease Only
06067009504,6067009504,Sacramento,13.5,30.6,7.0,67.6,16.7,12.6,39.5,3.9,6067009504.0,California,Sacramento County,1.0,0.0,1.0,0.0,600.672910977155,,,214.209599993192,,,20.64,Critical Risk,False,High Risk: Disease Only
06067009601,6067009601,Sacramento,13.2,31.5,6.1,68.7,15.6,14.3,34.2,4.0,6067009601.0,California,Sacramento County,1.0,0.0,1.0,0.0,4686.42687722435,223.664794921875,,2116.64373797656,133.422730445862,,19.86,High Risk,False,High Risk: Disease Only
06067009608,6067009608,Sacramento,8.8,27.2,4.6,68.8,13.3,12.0,32.1,3.1,6067009608.0,California,Sacramento County,1.0,0.0,1.0,0.0,4386.74905371666,195.560606241226,,1713.23586344719,70.9457046985626,,16.94,High Risk,False,High Risk: Disease Only
06067009609,6067009609,Sacramento,9.6,28.3,4.7,69.3,12.6,12.3,33.0,3.0,6067009609.0,California,Sacramento County,1.0,1.0,1.0,1.0,5214.99998538569,3780.22500598431,,1370.92539500352,1047.18129339069,,17.58,High Risk,True,High Risk: Desert + Disease
06067009610,6067009610,Sacramento,12.4,29.7,5.5,67.8,16.3,13.5,36.5,3.6,6067009610.0,California,Sacramento County,1.0,1.0,1.0,1.0,6071.99995428315,4390.83537556231,,2548.72281550165,1882.15829351172,,19.520000000000003,High Risk,True,High Risk: Desert + Disease
06067009611,6067009611,Sacramento,7.9,30.4,5.6,70.8,12.1,11.6,32.9,3.3,6067009611.0,California,Sacramento County,1.0,0.0,0.0,0.0,848.500944212079,,,39.3319517511409,,,17.68,High Risk,False,High Risk: Disease Only
06067009612,6067009612,Sacramento,7.9,29.3,5.5,70.1,12.1,12.0,32.9,3.2,6067009612.0,California,Sacramento County,1.0,0.0,0.0,0.0,674.901008605957,,,130.455189526081,,,17.520000000000003,High Risk,False,High Risk: Disease Only
06067009614,6067009614,Sacramento,7.0,26.3,4.6,69.6,10.6,10.8,30.6,2.7,6067009614.0,California,Sacramento County,1.0,0.0,0.0,0.0,6658.00005862198,1582.15512393496,,1350.56897433512,287.311066732189,,15.86,High Risk,False,High Risk: Disease Only
06067009616,6067009616,Sacramento,6.8,28.5,5.6,71.1,11.1,10.7,32.8,3.0,6067009616.0,California,Sacramento County,1.0,0.0,0.0,0.0,2917.97287738137,,,593.089022796135,,,16.88,High Risk,False,High Risk: Disease Only
06067009617,6067009617,Sacramento,5.0,31.7,6.4,74.2,9.1,11.7,31.5,3.3,6067009617.0,California,Sacramento County,1.0,0.0,0.0,0.0,974.93846321106,,,81.2735704928637,,,17.259999999999998,High Risk,False,High Risk: Disease Only
06067009618,6067009618,Sacramento,7.9,29.5,5.2,70.6,10.6,11.6,31.5,3.0,6067009618.0,California,Sacramento County,0.0,0.0,0.0,0.0,2241.57250132458,1.90589424222708,,777.137391231954,0.581348312087357,,17.14,High Risk,False,High Risk: Disease Only
06067009622,6067009622,Sacramento,4.9,27.9,5.1,72.1,9.0,10.5,29.2,2.8,6067009622.0,California,Sacramento County,1.0,0.0,0.0,0.0,5955.25103181321,3070.65522634704,,946.474517521681,557.550097874599,,15.52,High Risk,False,High Risk: Disease Only
06067009632,6067009632,Sacramento,5.5,26.4,4.3,71.5,8.7,10.8,28.1,2.5,6067009632.0,California,Sacramento County,1.0,0.0,0.0,0.0,3988.66152954334,155.915382325649,,608.605050555263,12.5346246920526,,15.02,High Risk,False,High Risk: Disease Only
06067009633,6067009633,Sacramento,13.2,29.9,5.1,67.4,14.2,12.4,35.7,3.3,6067009633.0,California,Sacramento County,1.0,0.0,1.0,0.0,3306.13043045998,130.62281370163,,1755.34772592783,68.5423574447632,,19.259999999999998,High Risk,False,High Risk: Disease Only
06067009634,6067009634,Sacramento,12.4,29.9,5.0,68.7,14.4,12.6,37.5,3.4,6067009634.0,California,Sacramento County,1.0,0.0,1.0,0.0,1331.53695211792,,,728.304537530523,,,19.48,High Risk,False,High Risk: Disease Only
06067009635,6067009635,Sacramento,5.6,25.7,4.2,70.7,9.0,10.4,28.9,2.5,6067009635.0,California,Sacramento County,1.0,0.0,0.0,0.0,5940.99991602637,4556.10681696236,,962.726955803111,744.460961008444,,14.959999999999999,Medium Risk,False,Low Risk
06067009637,6067009637,Sacramento,6.5,26.4,4.3,70.3,10.2,11.0,28.1,2.6,6067009637.0,California,Sacramento County,1.0,0.0,0.0,0.0,4447.6331518997,194.267646904715,,577.232790516076,21.6907728531787,,15.260000000000002,High Risk,False,High Risk: Disease Only
06067009639,6067009639,Sacramento,8.1,31.5,5.6,71.6,11.2,13.2,30.5,3.5,6067009639.0,California,Sacramento County,1.0,0.0,0.0,0.0,740.434096097946,,,132.403795897961,,,17.779999999999998,High Risk,False,High Risk: Disease Only
06067009640,6067009640,Sacramento,12.4,33.8,6.1,69.8,17.4,14.5,40.3,4.2,,,,1.0,0.0,,,,,,,,,21.419999999999998,Critical Risk,False,High Risk: Disease Only
06067009641,6067009641,Sacramento,12.5,34.9,8.0,71.1,15.7,16.0,35.2,5.2,,,,1.0,0.0,,,,,,,,,21.32,Critical Risk,False,High Risk: Disease Only
06067009642,6067009642,Sacramento,7.5,27.0,3.9,67.9,10.1,9.1,29.7,2.4,,,,1.0,0.0,,,,,,,,,15.440000000000001,High Risk,False,High Risk: Disease Only
06067009643,6067009643,Sacramento,7.3,27.1,4.9,70.2,11.0,10.9,32.6,2.8,,,,1.0,0.0,,,,,,,,,16.56,High Risk,False,High Risk: Disease Only
06067009644,6067009644,Sacramento,5.0,29.4,5.2,72.5,9.4,11.2,29.9,2.9,,,,1.0,0.0,,,,,,,,,16.139999999999997,High Risk,False,High Risk: Disease Only
06067009645,6067009645,Sacramento,5.6,27.2,4.5,70.3,9.8,10.8,29.0,2.6,,,,1.0,0.0,,,,,,,,,15.419999999999998,High Risk,False,High Risk: Disease Only
06067009646,6067009646,Sacramento,5.9,27.8,4.6,70.2,10.8,11.5,28.6,2.7,,,,1.0,0.0,,,,,,,,,15.680000000000001,High Risk,False,High Risk: Disease Only
06067009647,6067009647,Sacramento,7.9,27.2,4.6,69.8,12.3,11.7,31.4,2.9,,,,1.0,0.0,,,,,,,,,16.56,High Risk,False,High Risk: Disease Only
06067009648,6067009648,Sacramento,7.7,29.2,5.1,69.1,14.6,12.6,32.0,3.2,,,,1.0,0.0,,,,,,,,,17.32,High Risk,False,High Risk: Disease Only
06067009649,6067009649,Sacramento,5.5,25.4,3.9,69.9,9.6,10.2,27.9,2.3,,,,1.0,0.0,,,,,,,,,14.580000000000002,Medium Risk,False,Low Risk
06067009650,6067009650,Sacramento,4.7,22.6,3.3,69.1,8.5,9.3,24.7,2.0,,,,1.0,0.0,,,,,,,,,12.919999999999998,Medium Risk,False,Low Risk
06067009651,6067009651,Sacramento,4.7,31.1,6.0,74.3,9.0,12.3,27.2,3.2,,,,1.0,0.0,,,,,,,,,16.259999999999998,High Risk,False,High Risk: Disease Only
06067009652,6067009652,Sacramento,5.0,25.7,4.2,70.4,8.7,10.1,25.1,2.4,,,,1.0,0.0,,,,,,,,,14.020000000000001,Medium Risk,False,Low Risk
06067009653,6067009653,Sacramento,9.3,23.6,4.0,64.5,12.3,8.5,33.1,2.3,,,,1.0,0.0,,,,,,,,,15.7,High Risk,False,High Risk: Disease Only
06067009800,6067009800,Sacramento,8.2,39.9,10.4,74.0,16.9,16.2,40.0,5.6,6067009800.0,California,Sacramento County,0.0,0.0,0.0,0.0,1984.00000030824,1979.63502715921,,771.193696605802,769.497003117521,,22.94,Critical Risk,False,High Risk: Disease Only
06067009900,6067009900,Sacramento,11.3,33.7,7.9,71.3,13.3,13.8,37.5,4.1,6067009900.0,California,Sacramento County,0.0,1.0,1.0,0.0,3975.0338762594,3897.15080207577,1705.2774831783,1424.38669901107,1406.36326666444,639.117902728016,20.84,Critical Risk,True,High Risk: Desert + Disease
06067988300,6067988300,Sacramento,16.5,26.5,3.9,58.2,18.5,9.3,39.8,2.4,6067988300.0,California,Sacramento County,1.0,0.0,0.0,0.0,6747.00036811829,5484.28586006165,,0.0,0.0,,19.2,High Risk,False,High Risk: Disease Only
06069000100,6069000100,San Benito,13.0,32.2,7.5,70.0,14.4,13.4,30.6,4.0,6069000100.0,California,San Benito County,0.0,0.0,0.0,0.0,4961.1930709436,4703.38155571291,2.02093933266588,933.40817246567,879.742819597943,0.127970664560053,19.34,High Risk,False,High Risk: Disease Only
06069000200,6069000200,San Benito,9.2,29.0,6.1,70.9,10.2,10.9,27.0,3.0,6069000200.0,California,San Benito County,0.0,0.0,0.0,0.0,4621.2710706384,3985.30898763803,,1481.48540679798,1324.26608887569,,16.44,High Risk,False,High Risk: Disease Only
06069000300,6069000300,San Benito,20.1,26.3,5.3,65.2,13.5,12.6,31.4,3.0,6069000300.0,California,San Benito County,1.0,0.0,1.0,0.0,836.465488842106,156.705837620771,,188.976458583173,29.1176393261703,,19.139999999999997,High Risk,False,High Risk: Disease Only
06069000400,6069000400,San Benito,17.2,27.3,5.6,66.8,12.7,11.8,30.9,3.1,6069000400.0,California,San Benito County,1.0,0.0,1.0,0.0,1941.35953886807,,,875.998481191695,,,18.56,High Risk,False,High Risk: Disease Only
06069000501,6069000501,San Benito,10.7,27.2,5.1,68.2,12.2,10.6,29.2,2.7,6069000501.0,California,San Benito County,1.0,1.0,1.0,1.0,3717.85118364822,1657.70051431656,,489.53652665054,178.04431822896,,16.56,High Risk,True,High Risk: Desert + Disease
06069000502,6069000502,San Benito,16.3,24.8,5.0,65.5,12.9,11.1,29.6,2.7,6069000502.0,California,San Benito County,1.0,0.0,1.0,0.0,3114.31830504909,454.734951019287,,864.253884869628,70.4882152080536,,17.36,High Risk,False,High Risk: Disease Only
06069000601,6069000601,San Benito,11.5,27.8,5.8,68.0,14.5,11.8,30.7,3.2,,,,1.0,0.0,,,,,,,,,17.52,High Risk,False,High Risk: Disease Only
06069000602,6069000602,San Benito,11.6,29.1,6.0,69.1,11.9,11.5,29.8,3.1,,,,1.0,0.0,,,,,,,,,17.6,High Risk,False,High Risk: Disease Only
06069000701,6069000701,San Benito,15.8,23.8,4.5,64.6,13.2,10.9,30.8,2.5,6069000701.0,California,San Benito County,1.0,0.0,1.0,0.0,877.153053879738,,,260.469601660967,,,17.16,High Risk,False,High Risk: Disease Only
06069000702,6069000702,San Benito,11.8,26.2,5.4,68.8,10.6,10.7,28.0,2.8,6069000702.0,California,San Benito County,1.0,1.0,1.0,1.0,1516.18128140759,655.940204532817,,422.961351860645,210.991705601104,,16.419999999999998,High Risk,True,High Risk: Desert + Disease
06069000801,6069000801,San Benito,6.2,32.7,7.2,74.6,9.0,11.1,25.7,3.4,6069000801.0,California,San Benito County,1.0,0.0,0.0,0.0,3082.00006278942,3057.10036994587,,240.845540572649,239.209238802432,,16.580000000000002,High Risk,False,High Risk: Disease Only
06069000802,6069000802,San Benito,8.2,29.7,6.4,71.1,10.7,10.8,27.5,3.2,6069000802.0,California,San Benito County,0.0,1.0,1.0,0.0,2533.99999131477,2533.99999131477,690.294603810118,699.858071882979,699.858071882979,250.38109551183,16.520000000000003,High Risk,True,High Risk: Desert + Disease
06071000103,6071000103,San Bernardino,6.1,28.3,4.6,72.4,9.7,11.9,25.7,2.6,6071000103.0,California,San Bernardino County,1.0,0.0,0.0,0.0,2640.57954227924,4.23175716400146,,244.101065320807,0.12409844994545,,15.319999999999999,High Risk,False,High Risk: Disease Only
06071000104,6071000104,San Bernardino,5.9,30.0,5.1,74.3,8.4,13.3,25.4,2.8,6071000104.0,California,San Bernardino County,1.0,0.0,0.0,0.0,2146.34092978666,33.7349052429199,,471.982180757101,7.41982173919678,,15.940000000000001,High Risk,False,High Risk: Disease Only
06071000105,6071000105,San Bernardino,5.3,27.6,4.7,73.1,8.5,12.5,23.8,2.6,6071000105.0,California,San Bernardino County,1.0,0.0,0.0,0.0,4021.39027425647,1270.74715304375,,460.842105692253,165.504346705973,,14.779999999999998,Medium Risk,False,Low Risk
06071000107,6071000107,San Bernardino,6.8,29.5,5.5,73.4,8.3,11.0,27.8,2.8,6071000107.0,California,San Bernardino County,1.0,0.0,0.0,0.0,2195.11516156793,,,211.154858451337,,,16.119999999999997,High Risk,False,High Risk: Disease Only
06071000108,6071000108,San Bernardino,7.5,29.1,4.9,72.2,10.5,11.7,29.5,2.8,6071000108.0,California,San Bernardino County,1.0,0.0,0.0,0.0,5076.99997152388,4607.18882669508,,1098.52990764473,953.554128588177,,16.54,High Risk,False,High Risk: Disease Only
06071000109,6071000109,San Bernardino,7.2,30.4,5.5,72.9,9.8,11.9,30.9,2.9,6071000109.0,California,San Bernardino County,1.0,0.0,0.0,0.0,5113.21131274104,1862.82527579367,,961.32854380738,305.501178565435,,17.18,High Risk,False,High Risk: Disease Only
06071000111,6071000111,San Bernardino,5.4,31.0,5.4,74.2,8.8,12.4,27.6,2.8,6071000111.0,California,San Bernardino County,0.0,0.0,0.0,0.0,2580.00000843356,2580.00000843356,,298.829020654941,298.829020654941,,16.360000000000003,High Risk,False,High Risk: Disease Only
06071000115,6071000115,San Bernardino,6.0,24.8,3.5,70.7,8.5,9.8,25.2,2.0,6071000115.0,California,San Bernardino County,1.0,0.0,0.0,0.0,5623.84189460242,3590.11556222198,,919.719923477864,665.443007101432,,13.86,Medium Risk,False,Low Risk
06071000117,6071000117,San Bernardino,4.5,29.2,5.0,73.6,8.2,12.2,23.7,2.6,6071000117.0,California,San Bernardino County,1.0,0.0,0.0,0.0,6853.66654459015,4015.37296763435,,833.234178008657,291.224562982243,,14.919999999999998,Medium Risk,False,Low Risk
06071000118,6071000118,San Bernardino,4.4,28.4,4.6,74.4,6.7,12.0,21.2,2.4,6071000118.0,California,San Bernardino County,1.0,0.0,0.0,0.0,2992.70519660122,1350.43327677064,,406.17746599183,184.037228312751,,14.12,Medium Risk,False,Low Risk
06071000119,6071000119,San Bernardino,9.6,25.9,4.4,69.9,9.5,10.2,30.2,2.4,,,,1.0,0.0,,,,,,,,,16.059999999999995,High Risk,False,High Risk: Disease Only
06071000120,6071000120,San Bernardino,10.5,26.7,4.9,70.4,10.4,12.1,29.5,2.7,,,,1.0,0.0,,,,,,,,,16.740000000000002,High Risk,False,High Risk: Disease Only
06071000121,6071000121,San Bernardino,4.9,25.1,3.9,71.7,8.1,10.1,24.8,2.1,,,,1.0,0.0,,,,,,,,,13.76,Medium Risk,False,Low Risk
06071000122,6071000122,San Bernardino,5.5,27.2,4.5,73.4,7.9,11.7,24.7,2.5,,,,1.0,0.0,,,,,,,,,14.719999999999999,Medium Risk,False,Low Risk
06071000201,6071000201,San Bernardino,14.0,24.9,4.7,66.9,13.6,11.8,35.2,2.9,6071000201.0,California,San Bernardino County,1.0,0.0,1.0,0.0,3202.95251674567,,,1625.1168919753,,,18.119999999999997,High Risk,False,High Risk: Disease Only
06071000203,6071000203,San Bernardino,15.8,28.4,5.6,69.5,11.2,13.5,34.7,3.1,6071000203.0,California,San Bernardino County,1.0,0.0,0.0,0.0,2724.50113094732,,,785.369367711624,,,19.6,High Risk,False,High Risk: Disease Only
06071000205,6071000205,San Bernardino,15.5,32.2,6.5,71.6,11.2,14.3,35.6,3.6,6071000205.0,California,San Bernardino County,1.0,0.0,0.0,0.0,1462.10294841439,,,495.466271147481,,,20.82,Critical Risk,False,High Risk: Disease Only
06071000207,6071000207,San Bernardino,17.8,30.6,5.9,69.1,13.3,14.7,37.1,3.4,6071000207.0,California,San Bernardino County,1.0,0.0,0.0,0.0,3543.42560744286,374.790708243847,,1183.15890823305,146.232561558485,,21.220000000000002,Critical Risk,False,High Risk: Disease Only
06071000208,6071000208,San Bernardino,15.0,26.8,5.2,68.1,11.7,12.4,34.3,2.8,6071000208.0,California,San Bernardino County,1.0,0.0,0.0,0.0,4109.34686931223,147.582968607545,,1074.72156073153,42.628460355103,,18.740000000000002,High Risk,False,High Risk: Disease Only
06071000304,6071000304,San Bernardino,18.3,31.3,6.3,69.1,14.5,15.4,34.0,3.7,6071000304.0,California,San Bernardino County,1.0,1.0,1.0,1.0,5870.99999081157,3028.12879804708,,2462.59388912353,1166.35591543815,,21.06,Critical Risk,True,High Risk: Desert + Disease
06071000305,6071000305,San Bernardino,24.4,28.7,4.9,67.0,15.9,13.8,39.2,3.1,,,,1.0,0.0,,,,,,,,,22.2,Critical Risk,False,High Risk: Disease Only
06071000306,6071000306,San Bernardino,21.0,33.7,6.0,67.9,15.6,15.5,37.1,3.7,,,,1.0,0.0,,,,,,,,,22.660000000000004,Critical Risk,False,High Risk: Disease Only
06071000307,6071000307,San Bernardino,24.6,33.8,6.9,68.2,17.7,16.7,41.6,4.2,,,,1.0,0.0,,,,,,,,,24.72,Critical Risk,False,High Risk: Disease Only
06071000308,6071000308,San Bernardino,20.7,28.9,5.2,67.3,12.8,13.7,36.8,2.9,,,,1.0,0.0,,,,,,,,,21.06,Critical Risk,False,High Risk: Disease Only
06071000401,6071000401,San Bernardino,11.5,31.5,6.3,71.3,11.7,13.8,32.6,3.4,6071000401.0,California,San Bernardino County,1.0,0.0,0.0,0.0,4378.62969408167,1853.53734042123,,876.586621948842,331.866386520211,,19.14,High Risk,False,High Risk: Disease Only
06071000403,6071000403,San Bernardino,13.1,31.3,6.0,70.5,11.8,13.3,33.3,3.2,6071000403.0,California,San Bernardino County,1.0,0.0,0.0,0.0,4390.287772154,2595.9286487331,,1320.96664242392,831.799579026796,,19.4,High Risk,False,High Risk: Disease Only
06071000404,6071000404,San Bernardino,10.7,32.8,6.5,73.4,9.9,13.8,31.0,3.5,6071000404.0,California,San Bernardino County,1.0,0.0,0.0,0.0,1019.42516940832,8.60089898109436,,235.425440713763,1.9780387878418,,18.96,High Risk,False,High Risk: Disease Only
06071000501,6071000501,San Bernardino,12.6,28.8,5.3,71.0,9.7,12.4,32.4,2.9,6071000501.0,California,San Bernardino County,1.0,0.0,0.0,0.0,3697.77752818167,57.1793757677078,,1133.4700984247,18.7044741213322,,18.299999999999997,High Risk,False,High Risk: Disease Only
06071000503,6071000503,San Bernardino,12.6,26.1,4.7,69.2,11.0,11.7,32.3,2.7,6071000503.0,California,San Bernardino County,1.0,0.0,0.0,0.0,1068.17586070485,,,160.122278288356,,,17.479999999999997,High Risk,False,High Risk: Disease Only
06071000504,6071000504,San Bernardino,10.2,29.5,5.4,71.7,9.7,12.3,32.2,2.8,6071000504.0,California,San Bernardino County,1.0,0.0,0.0,0.0,4535.86775694415,181.07140757516,,859.389476968441,52.9896028060466,,17.92,High Risk,False,High Risk: Disease Only
06071000603,6071000603,San Bernardino,14.5,29.7,5.5,69.3,12.3,12.4,34.0,3.1,6071000603.0,California,San Bernardino County,1.0,0.0,0.0,0.0,245.726332902908,,,77.1905271410942,,,19.22,High Risk,False,High Risk: Disease Only
06071000604,6071000604,San Bernardino,14.7,30.3,6.1,68.8,13.9,13.6,34.5,3.4,6071000604.0,California,San Bernardino County,1.0,0.0,1.0,0.0,702.525845050812,,,345.87870746851,,,19.84,High Risk,False,High Risk: Disease Only
06071000605,6071000605,San Bernardino,22.4,28.9,6.2,67.0,13.8,14.8,37.1,3.4,6071000605.0,California,San Bernardino County,1.0,0.0,1.0,0.0,3764.84703435376,,,1728.78637912078,,,21.880000000000003,Critical Risk,False,High Risk: Disease Only
06071000606,6071000606,San Bernardino,13.8,26.9,4.9,69.6,10.8,12.3,34.6,2.8,6071000606.0,California,San Bernardino County,1.0,0.0,0.0,0.0,941.130039453506,,,270.703233122826,,,18.5,High Risk,False,High Risk: Disease Only
06071000804,6071000804,San Bernardino,5.2,32.6,6.6,75.4,8.7,11.5,29.3,3.3,6071000804.0,California,San Bernardino County,1.0,0.0,0.0,0.0,3254.99999111332,3254.99999111332,,341.653633850161,341.653633850161,,17.04,High Risk,False,High Risk: Disease Only
06071000808,6071000808,San Bernardino,9.9,30.8,5.9,71.0,12.1,12.3,32.9,3.2,6071000808.0,California,San Bernardino County,1.0,0.0,0.0,0.0,4210.9466056833,,,1150.97007060525,,,18.360000000000003,High Risk,False,High Risk: Disease Only
06071000812,6071000812,San Bernardino,7.5,29.2,5.4,72.1,9.7,10.4,30.5,2.7,6071000812.0,California,San Bernardino County,1.0,0.0,0.0,0.0,235.477522901609,,,33.2847977760684,,,16.6,High Risk,False,High Risk: Disease Only
06071000813,6071000813,San Bernardino,5.3,33.8,6.6,76.4,8.0,12.3,28.6,3.2,6071000813.0,California,San Bernardino County,1.0,0.0,0.0,0.0,3449.00001569139,2680.13112488575,,352.026651710621,275.226055856328,,17.32,High Risk,False,High Risk: Disease Only
06071000814,6071000814,San Bernardino,5.3,32.8,6.8,75.7,8.1,11.9,28.8,3.2,6071000814.0,California,San Bernardino County,1.0,0.0,0.0,0.0,3831.99997741356,3237.50758227333,,364.498996523558,317.510909470846,,17.119999999999997,High Risk,False,High Risk: Disease Only
06071000815,6071000815,San Bernardino,6.1,32.0,6.1,74.9,8.3,12.1,29.5,3.1,6071000815.0,California,San Bernardino County,1.0,0.0,0.0,0.0,1863.84120691467,,,59.9754569861925,,,17.16,High Risk,False,High Risk: Disease Only
06071000816,6071000816,San Bernardino,6.8,34.7,7.5,76.0,8.9,13.0,30.8,3.7,6071000816.0,California,San Bernardino County,1.0,0.0,0.0,0.0,2590.28451811738,,,282.832847283293,,,18.56,High Risk,False,High Risk: Disease Only
06071000817,6071000817,San Bernardino,7.4,32.0,6.5,74.2,9.3,12.2,30.3,3.3,6071000817.0,California,San Bernardino County,1.0,0.0,0.0,0.0,323.276444289833,,,57.1101032802835,,,17.68,High Risk,False,High Risk: Disease Only
06071000818,6071000818,San Bernardino,7.1,33.2,6.7,74.3,9.5,12.3,31.9,3.4,6071000818.0,California,San Bernardino County,1.0,0.0,0.0,0.0,1782.59518057108,,,356.353098981082,,,18.24,High Risk,False,High Risk: Disease Only
06071000819,6071000819,San Bernardino,5.6,32.6,6.4,75.3,8.2,12.1,28.5,3.2,6071000819.0,California,San Bernardino County,1.0,0.0,0.0,0.0,3632.66563487984,,,588.384760429733,,,17.04,High Risk,False,High Risk: Disease Only
06071000820,6071000820,San Bernardino,5.5,31.7,6.0,75.7,7.4,11.2,28.7,2.9,6071000820.0,California,San Bernardino County,1.0,0.0,0.0,0.0,3219.3599133417,380.920087695122,,430.714541224297,26.3801372051239,,16.619999999999997,High Risk,False,High Risk: Disease Only
06071000821,6071000821,San Bernardino,11.0,22.9,3.5,67.0,11.8,8.8,33.4,2.1,6071000821.0,California,San Bernardino County,1.0,0.0,1.0,0.0,2092.98711244762,0.0,,861.251012867317,0.0,,15.919999999999998,High Risk,False,High Risk: Disease Only
06071000823,6071000823,San Bernardino,12.4,26.9,4.5,68.3,13.1,10.6,34.5,2.7,6071000823.0,California,San Bernardino County,1.0,0.0,0.0,0.0,389.86177778244,,,188.195557892323,,,17.78,High Risk,False,High Risk: Disease Only
06071000824,6071000824,San Bernardino,15.8,30.0,5.8,69.1,15.3,12.7,37.1,3.5,6071000824.0,California,San Bernardino County,1.0,0.0,1.0,0.0,2446.35623613,,,1224.311451599,,,20.279999999999998,Critical Risk,False,High Risk: Disease Only
06071000825,6071000825,San Bernardino,13.6,25.4,4.0,68.4,11.1,10.4,35.7,2.4,6071000825.0,California,San Bernardino County,1.0,0.0,1.0,0.0,2357.07611465454,,,1191.27916836739,,,17.82,High Risk,False,High Risk: Disease Only
06071000826,6071000826,San Bernardino,13.0,29.2,5.4,70.7,12.2,12.1,35.6,3.1,6071000826.0,California,San Bernardino County,1.0,0.0,1.0,0.0,1747.85044115782,,,435.243256840855,,,19.06,High Risk,False,High Risk: Disease Only
06071000901,6071000901,San Bernardino,11.4,31.5,6.3,71.3,11.6,12.7,33.6,3.4,6071000901.0,California,San Bernardino County,1.0,0.0,0.0,0.0,2843.66957343463,41.9834327697754,,1084.22086112294,24.8943536281586,,19.1,High Risk,False,High Risk: Disease Only
06071000903,6071000903,San Bernardino,13.8,27.5,4.7,69.0,10.4,10.7,32.7,2.6,6071000903.0,California,San Bernardino County,1.0,1.0,1.0,1.0,4337.99990448606,834.85004529357,,2033.45706145486,393.080542078242,,17.88,High Risk,True,High Risk: Desert + Disease
06071000904,6071000904,San Bernardino,13.7,26.5,4.3,68.3,12.6,11.0,35.3,2.5,6071000904.0,California,San Bernardino County,1.0,1.0,1.0,1.0,3248.00001791096,1833.36898003891,,1315.30960116128,733.886035870761,,18.16,High Risk,True,High Risk: Desert + Disease
06071001001,6071001001,San Bernardino,16.5,28.2,5.1,68.8,12.7,12.6,36.4,3.0,6071001001.0,California,San Bernardino County,1.0,0.0,1.0,0.0,1120.87055247556,,,549.203030913137,,,19.759999999999998,High Risk,False,High Risk: Disease Only
06071001002,6071001002,San Bernardino,23.0,29.0,5.7,66.3,16.9,14.6,40.1,3.5,6071001002.0,California,San Bernardino County,1.0,0.0,1.0,0.0,3207.98020204075,,,1415.84992778386,,,22.48,Critical Risk,False,High Risk: Disease Only
06071001101,6071001101,San Bernardino,18.3,26.2,4.6,65.9,13.4,12.1,36.8,2.7,6071001101.0,California,San Bernardino County,1.0,0.0,0.0,0.0,,,,,,,19.6,High Risk,False,High Risk: Disease Only
